ID,n_points,wrms_bary_kms,chi2_red_bary,wrms_free_kms,chi2_red_free,vinf_free_kms,rc_free_kpc,logMb,vinf_btfr_kms,rc_btfr_kpc,wrms_btfr_kms,chi2_red_btfr,vinf_freepred_kms,rc_freepred_kpc,wrms_freepred_kms,chi2_red_freepred
NGC0055,21,11.540791310057562,17.88817241285389,1.518038264434402,0.2580796248748704,98.97505929220203,3.1721429311586498,9.64,97.53966193969194,3.0749168073251054,1.4401741509086252,0.2580100499822374,99.99075109878524,3.241150814839176,1.6231028538341041,0.2509545154980752
NGC0100,21,17.04447833023287,9.703666375603131,1.2071566564469816,0.0830878069236656,103.52981905306903,2.4133271914597008,9.63,96.97979149350452,2.0370787306571017,2.021154003102465,0.18148053379641196,99.43970578461543,2.087546224376118,1.5127822504880655,0.11464941895841152
NGC0247,26,14.670251986800114,15.636083876807309,5.658187507362799,2.101128880588931,99.66025171048976,1.631192658950798,9.78,105.72586476096166,8.615381838478731,3.7639733744858717,3.368091037167406,108.03384436934823,8.883757666713066,3.7149062143674834,3.3953838126014877
NGC0289,28,63.37671835493053,43.613421507804844,10.03024141869945,2.0038045500976605,156.63448907568602,3.875079828546944,10.86,196.87077278394463,18.01198563050694,19.579647469286858,3.254626408504389,196.2274818526884,17.80910244530495,19.454148194212372,3.2263067658105817
NGC0300,25,22.552992085853635,46.06530459642028,3.1481869717366364,0.4204310149090526,107.74980276543468,3.205031069636134,9.43,86.43333014860089,1.8049346544073765,4.728808032761357,2.9103886140942357,89.03480885616271,1.8037785261587431,4.13652498900286,2.214923400600425
NGC0801,13,33.83496877524812,52.72270162090327,12.765781508116453,5.650221711152007,219.3459034237575,23.454150173687918,11.27,249.27644706870757,31.347869763385834,13.007979767050728,5.276743596437248,246.12732444465473,30.53068800809889,12.979663302360324,5.252992515993603
NGC0891,18,43.54275245129819,80.28066216994583,10.640288922373092,3.551445195295448,207.13296316330133,1.6958199540532013,10.88,199.15042889250736,1.49857773081004,12.270206646542775,3.7580474966835173,198.40829756363607,1.4880284407708901,12.443435031734888,3.843429913212719
NGC1003,36,38.70170850616595,252.54709249338057,3.971712120219277,2.457958851846719,125.42624446011948,6.9947339081407565,10.05,123.50406326333145,6.57636487259873,3.8605730030436844,2.403775484684249,125.41798837142983,6.992931246507182,3.971171205774946,2.3856662377592857
NGC1090,24,26.86787572940506,53.673369805750426,6.564045515742743,1.4450047790927407,145.64572488152425,2.667121409018728,10.68,177.49300658018487,12.880419390132966,9.689497350491738,2.9728344365534336,177.64779883115895,12.915615833276854,9.693269132313715,2.9770147919392254
NGC1705,14,28.78399595168113,35.246119852812654,1.894982697855219,0.0855607839021204,73.8311964731918,0.8296860647722635,,,,,,,,,
NGC2366,26,12.9758618604516,39.527062101182466,2.6743575364534937,0.7688165605032613,56.88527848376576,1.191670120197005,,,,,,,,,
NGC2403,73,37.897958779149306,840.1379531168416,4.734464722969675,10.69644500849848,134.36755463278357,3.029117172409113,9.97,117.9454647600039,1.1309631195327456,7.791122898966627,23.507011229376918,119.99408285968887,1.0430643998131455,7.114340923909113,18.900743795477492
NGC2683,11,31.788343649318147,14.160512639277407,7.726171645472853,1.1954512356223082,137.52610173922196,1.7235752792705077,10.62,171.46727502133226,10.006074734892774,9.81072012335993,1.8504654537730514,171.85407345607317,10.094339194935152,9.827846356962421,1.8604996314738549
NGC2841,50,73.74531295846378,178.6333215824253,6.207096909179263,1.3614920473982368,276.07653490027417,10.034828544009084,11.03,217.1107092304584,0.0497327171961672,19.726774375254205,10.92873156776605,215.5558584113734,0.06884623318933436,20.39254205014714,11.675475959011504
NGC2903,34,57.084708626788235,209.4821066617355,16.998452380332935,6.233329147680754,176.63601763201024,0.9432434117432544,10.65,174.45412627291947,0.9412873591046016,17.398388551268535,6.156643678998776,174.72692371137234,0.9415452839643672,17.34484451430124,6.129090031649075
NGC2915,30,42.95118676311887,39.75782575386393,5.656403751758701,0.4573136356521533,88.62213077929842,0.7562220266958712,9.0,67.48095902284189,0.2857632802219219,16.75628085790077,3.987588052512195,70.20367235513315,0.28902656448642877,14.77930433500549,3.1522726698445456
NGC2955,24,27.657573753863048,9.90463660531612,13.322364528285693,3.6883235295334194,249.2700092103136,5.699967490698182,11.3,253.61868478039773,5.748833597350359,13.53535169750427,3.5196312808428214,250.24178581671907,5.709929302628945,13.365048078494318,3.5130290549644663
NGC2976,27,3.406105187377576,0.7743624898196306,1.7905786335694196,0.3002846513079934,129.91908440943024,1.837859762157577,9.28,79.2832137609115,1.566250636129555,2.41329067522282,0.47581367971280053,81.95205168278042,1.5729928057669564,2.3570804733273256,0.45972736553542615
NGC2998,13,33.652973377528944,41.799941296371664,21.00864409221751,2.996322678760177,205.89128861064248,14.408341854154664,11.03,217.1107092304584,17.09034886304513,20.392057554473688,2.7855380840668245,215.5558584113734,16.72170871501626,20.470033916350502,2.770817625860047
NGC3109,25,26.444728371053138,100.300446911673,0.8777566753827386,0.2085208173474796,91.60839573681204,2.788957050168233,8.86,62.25600467147532,1.7735495995987811,5.856869319244144,6.36940207345445,64.9770261315855,1.8950881977262275,5.197805843626273,5.162305206949424
NGC3198,43,34.16670193264366,235.380115379434,5.553531267581026,1.2416836065712775,142.35263971768128,2.7770984292396013,10.53,162.8100636359833,9.405821415435355,9.765471054267762,4.229629796545824,163.5158403570337,9.583266926815336,9.829077088331418,4.3556602822731465
NGC3521,41,23.078129252407752,8.211001400495144,4.268833961853455,0.1783808841133172,262.8898380070518,9.333400477937928,10.68,177.49300658018487,3.5496198096633442,6.763779961541823,0.559665051587363,177.64779883115895,3.558951480746898,6.751684777960134,0.5573205239755347
NGC3726,12,35.66808448405624,16.738580089058516,6.635216780619858,1.9526398216605976,284.68554677733783,28.0497070654926,10.64,173.45277248951135,11.010106356570846,8.165302085237629,1.9897890071101565,173.7640101267415,11.066316177812432,8.150334729060843,1.9876403151958502
NGC3741,21,23.83391859257888,107.52528366395067,1.3665439542311972,0.4346379098569721,61.6143659109294,1.9196114929235288,8.41,48.048656199665565,0.9774833886614422,3.4126470735175967,2.218453120431229,50.67104146966701,1.1524171237593623,2.7691799561338346,1.4841540017262147
NGC3769,12,37.77237660575707,21.51479805119969,4.201305070349707,0.5600995075310556,117.62197975571516,1.31270955457787,10.22,136.20129788067786,4.3320366635379886,8.857735178444745,1.3884949324334357,137.77164079354878,4.569622873668601,9.281808814450573,1.4998436483359614
NGC3877,13,19.87699823169402,7.560229894342272,7.8601604668619425,1.381289295742776,196.88480205459703,1.6522302934823572,10.58,167.56420332671252,1.4415986254898108,11.195079034775905,2.260562846380771,168.0969488888773,1.4440793029911856,11.139030422506876,2.238594879176354
