xi,gamma,g_couple,seed,phi_mean_final,E_mean_final,phi_var_final,roughness_final,coherence_final,status_final
0.02,0.2,0.18,2,1.0943982992374863,1.0907745617572655,7.494440841664418e-10,4.0806334646868595e-05,1.0,JHANA_ATTRACTOR_REACHED
0.02,0.2,0.18,3,1.0943945403099278,1.0907735745120817,7.901287393877137e-10,3.693499200462121e-05,1.0,JHANA_ATTRACTOR_REACHED
0.02,0.2,0.18,4,1.0943974190170476,1.0907737632302432,6.526910741004848e-10,3.828999596284274e-05,1.0,JHANA_ATTRACTOR_REACHED
0.04,0.2,0.18,0,1.1023240934509515,1.0951776173878582,5.66333349031243e-10,2.5008618519697782e-05,1.0,JHANA_ATTRACTOR_REACHED
0.04,0.2,0.18,1,1.1023252445993914,1.0951776560503101,5.691933217956788e-10,2.7127032268426483e-05,1.0,JHANA_ATTRACTOR_REACHED
0.04,0.2,0.18,2,1.1023231895310566,1.0951768134304314,6.149147930010038e-10,2.618110481138246e-05,1.0,JHANA_ATTRACTOR_REACHED
0.04,0.2,0.18,3,1.1023240316826843,1.0951769738216035,5.911068775935948e-10,2.502766622542276e-05,1.0,JHANA_ATTRACTOR_REACHED
0.04,0.2,0.18,4,1.1023245267962158,1.095177533342083,5.435533076327399e-10,2.4188430242239696e-05,1.0,JHANA_ATTRACTOR_REACHED
0.0,0.02,0.3,0,-1.112147579141706,-1.1137378960961848,0.01873075640887152,0.4678488096679967,0.0,PARTIAL_ALIGNMENT
0.0,0.02,0.3,1,-1.11066480385257,-1.1093159301737106,0.015930225001488583,0.40836427791783253,0.0,PARTIAL_ALIGNMENT
0.0,0.02,0.3,2,0.10149728259646595,0.1001110852755952,1.1697804668354803,0.5037423244113752,0.02252044002919129,DOMAIN_COARSENING
0.0,0.02,0.3,3,1.1176521082108164,1.1201101196425967,0.01713582248167346,0.4433881344708176,0.8175054094601129,PARTIAL_ALIGNMENT
0.0,0.02,0.3,4,1.1230709278300086,1.1228947547531656,0.017981987569959175,0.4527025625304105,0.8156932915125611,PARTIAL_ALIGNMENT
0.005,0.02,0.3,0,1.1066845577173265,1.1048665282505432,0.018602383841455558,0.3894232800674329,0.8379060950895453,PARTIAL_ALIGNMENT
0.005,0.02,0.3,1,1.1259777528165793,1.1271068126097523,0.017464808525674086,0.4015955300981111,0.8465860826719879,PARTIAL_ALIGNMENT
0.005,0.02,0.3,2,1.1256766188563665,1.1136060391012474,0.01714984765677957,0.3996240285057235,0.8477397636193073,PARTIAL_ALIGNMENT
0.005,0.02,0.3,3,1.1080589690094955,1.1140981591825878,0.0194328951057984,0.3719991698371502,0.848044190060723,PARTIAL_ALIGNMENT
0.005,0.02,0.3,4,1.1145658899779143,1.1176892336854016,0.01695387451069818,0.3866858768305341,0.8468095463819468,PARTIAL_ALIGNMENT
0.01,0.02,0.3,0,1.1174065272674811,1.1103499593204358,0.017880967810410056,0.35202026147316323,0.8680111293067331,PARTIAL_ALIGNMENT
0.01,0.02,0.3,1,1.1246045093542354,1.1257879258283472,0.017878067234152452,0.35116352432131104,0.8741042276436674,PARTIAL_ALIGNMENT
0.01,0.02,0.3,2,1.1154552703086056,1.112330120608543,0.01806115770605805,0.36870831688242284,0.8567543280426837,PARTIAL_ALIGNMENT
0.01,0.02,0.3,3,1.1004919508638187,1.1020161856346196,0.018076065400878288,0.33905047329691024,0.8621272422614787,PARTIAL_ALIGNMENT
0.01,0.02,0.3,4,1.1192131472609703,1.1122415233542853,0.019722492328032394,0.3577772492216854,0.8644906692422458,PARTIAL_ALIGNMENT
0.02,0.02,0.3,0,1.1226989308029633,1.121251133059107,0.019762654373794666,0.3335657539988807,0.8812585017127122,PARTIAL_ALIGNMENT
0.02,0.02,0.3,1,1.127720026846772,1.1196426774718145,0.02065713125759993,0.33367304428632893,0.8843450996278801,PARTIAL_ALIGNMENT
0.02,0.02,0.3,2,1.1468730580809199,1.1426448428667522,0.01965057060351361,0.33283313208187104,0.9007746476153949,JHANA_ATTRACTOR_REACHED
0.02,0.02,0.3,3,1.1294453163358902,1.1355633776412006,0.018644579540132874,0.33071233136315026,0.8892358101257006,PARTIAL_ALIGNMENT
0.02,0.02,0.3,4,1.1276547984613554,1.1218579155180268,0.019695254780403404,0.33334208233166696,0.885340260112914,PARTIAL_ALIGNMENT
0.04,0.02,0.3,0,1.1234307297375916,1.1176956991970197,0.018337787285940696,0.34321759097894894,0.8774262615128126,PARTIAL_ALIGNMENT
0.04,0.02,0.3,1,1.131708113009538,1.127072697677364,0.01865964063380304,0.3366388479568322,0.8874905163981746,PARTIAL_ALIGNMENT
0.04,0.02,0.3,2,1.1336571403141436,1.1347955615966603,0.01829411076533338,0.3393542025187004,0.8877355081047762,PARTIAL_ALIGNMENT
0.04,0.02,0.3,3,1.1201588718952442,1.1094024166676155,0.016176431994347564,0.3391105921374214,0.8791676820464533,PARTIAL_ALIGNMENT
0.04,0.02,0.3,4,1.1472603439951172,1.1377361786699243,0.019503791908440395,0.3408720410042021,0.8963941809505502,PARTIAL_ALIGNMENT
0.0,0.05,0.3,0,-1.1355112373986453,-1.1350874842815009,0.002156368200324727,0.16058765333385389,0.0,PARTIAL_ALIGNMENT
0.0,0.05,0.3,1,-1.132873809558229,-1.1341247146978461,0.0011547037034810178,0.11132026576296886,0.0,PARTIAL_ALIGNMENT
0.0,0.05,0.3,2,0.10661383471400232,0.10685843277814533,1.1866087798787195,0.23516171810700487,0.027822082119925623,DOMAIN_COARSENING
0.0,0.05,0.3,3,1.1361540712982494,1.1365036725722444,0.0021728114580299076,0.14819845870884976,1.0,JHANA_ATTRACTOR_REACHED
0.0,0.05,0.3,4,1.1333419653107253,1.1319575983827526,0.0024802897443439277,0.15893101894589828,1.0,JHANA_ATTRACTOR_REACHED
0.005,0.05,0.3,0,1.138056076412963,1.138450516578865,0.0012127041183296085,0.10123867189835634,1.0,JHANA_ATTRACTOR_REACHED
0.005,0.05,0.3,1,1.1360134420384578,1.136650105964026,0.001281357673224175,0.11424740100059337,1.0,JHANA_ATTRACTOR_REACHED
0.005,0.05,0.3,2,1.138040267902742,1.1374384649981573,0.001282084293734277,0.11339073266733245,1.0,JHANA_ATTRACTOR_REACHED
0.005,0.05,0.3,3,1.1375757278368126,1.1355479154211452,0.0010779377729795015,0.09243205916707627,1.0,JHANA_ATTRACTOR_REACHED
0.005,0.05,0.3,4,1.1396764556855874,1.1401602114487144,0.0012335961857563248,0.10197235027700251,1.0,JHANA_ATTRACTOR_REACHED
0.01,0.05,0.3,0,1.1415708373354718,1.1419218574098218,0.001137950878712698,0.08028965348821668,1.0,JHANA_ATTRACTOR_REACHED
0.01,0.05,0.3,1,1.1420355390293149,1.139799033532504,0.0011794165950616575,0.08462324627256472,1.0,JHANA_ATTRACTOR_REACHED
0.01,0.05,0.3,2,1.1393947984299135,1.134884055239318,0.001208767366719963,0.09141501640240454,1.0,JHANA_ATTRACTOR_REACHED
0.01,0.05,0.3,3,1.1386689814604978,1.1384181214690325,0.0010346206600166268,0.07645938950479843,1.0,JHANA_ATTRACTOR_REACHED
0.01,0.05,0.3,4,1.1440332338736559,1.1408939990627764,0.0010663532937253144,0.08415921327825873,1.0,JHANA_ATTRACTOR_REACHED
0.02,0.05,0.3,0,1.1494132243738204,1.143698608534532,0.0010905839255761207,0.06997190560821281,1.0,JHANA_ATTRACTOR_REACHED
0.02,0.05,0.3,1,1.1515653669921582,1.1472232464595935,0.0011649115919752221,0.0705555394797536,1.0,JHANA_ATTRACTOR_REACHED
0.02,0.05,0.3,2,1.1476024613186793,1.1458630401249805,0.0010558799573647897,0.07169504681274688,1.0,JHANA_ATTRACTOR_REACHED
0.02,0.05,0.3,3,1.151833841772612,1.1493890862098777,0.0009352011362583565,0.06759553930946603,1.0,JHANA_ATTRACTOR_REACHED
0.02,0.05,0.3,4,1.1478828679235367,1.1421370027452773,0.0009941930165421004,0.07031987883099602,1.0,JHANA_ATTRACTOR_REACHED
0.04,0.05,0.3,0,1.1604107982291227,1.152951893629048,0.00098730952730326,0.06807169593200665,1.0,JHANA_ATTRACTOR_REACHED
0.04,0.05,0.3,1,1.157942215677446,1.1499217269745179,0.0008962384203900442,0.06730069885759499,1.0,JHANA_ATTRACTOR_REACHED
0.04,0.05,0.3,2,1.155005793372647,1.1518216815953108,0.0009436281693758143,0.06931052529925837,1.0,JHANA_ATTRACTOR_REACHED
0.04,0.05,0.3,3,1.1532273280353378,1.1466011207814124,0.0010748425737447794,0.06755022967232241,1.0,JHANA_ATTRACTOR_REACHED
0.04,0.05,0.3,4,1.1571066825609582,1.1505704470370086,0.0009320742534271966,0.0670141809161657,1.0,JHANA_ATTRACTOR_REACHED
0.0,0.1,0.3,0,-0.3642831929847616,-0.3641900416323617,1.072340532285172,0.15552477998626507,0.0,DOMAIN_COARSENING
0.0,0.1,0.3,1,-1.1401943499517493,-1.1401804488394065,2.4209491300744646e-05,0.015961427890516123,0.0,PARTIAL_ALIGNMENT
0.0,0.1,0.3,2,0.08121122329478897,0.08131827442787326,1.1984005852856905,0.15417259163525895,0.02210648805284058,DOMAIN_COARSENING
0.0,0.1,0.3,3,1.1414750277405172,1.1413275263387457,0.0004265253667732781,0.04428380367319535,1.0,JHANA_ATTRACTOR_REACHED
0.0,0.1,0.3,4,1.138029210181348,1.1380508935390847,0.0007697184268677665,0.0515751143346502,1.0,JHANA_ATTRACTOR_REACHED
0.005,0.1,0.3,0,1.1427154899162575,1.141691899313805,1.7906414502818104e-05,0.013160904006119046,1.0,JHANA_ATTRACTOR_REACHED
0.005,0.1,0.3,1,1.1422263221612217,1.1414708726455554,3.728507985448227e-05,0.018777144850016088,1.0,JHANA_ATTRACTOR_REACHED
0.005,0.1,0.3,2,1.1422137175366873,1.141402165838725,3.786283854567269e-05,0.018648685506702643,1.0,JHANA_ATTRACTOR_REACHED
0.005,0.1,0.3,3,1.142108898705861,1.1411921801505707,1.1579485716154828e-05,0.009696636179019653,1.0,JHANA_ATTRACTOR_REACHED
0.005,0.1,0.3,4,1.1428104633657692,1.1419342800703731,2.4669095427475503e-05,0.015671930031354135,1.0,JHANA_ATTRACTOR_REACHED
0.01,0.1,0.3,0,1.1443003925988178,1.1426880771792407,1.0132797188298539e-05,0.007893284701471198,1.0,JHANA_ATTRACTOR_REACHED
0.01,0.1,0.3,1,1.1442110597998123,1.142786171803323,9.997771207673144e-06,0.008554744493991597,1.0,JHANA_ATTRACTOR_REACHED
0.01,0.1,0.3,2,1.1438832282966143,1.142296386360774,1.448343438650913e-05,0.011190261359383204,1.0,JHANA_ATTRACTOR_REACHED
0.01,0.1,0.3,3,1.144463710857798,1.1430932790690802,9.669323834842488e-06,0.007179288941706285,1.0,JHANA_ATTRACTOR_REACHED
0.01,0.1,0.3,4,1.1443280087459446,1.1428406116458545,1.0303656751348352e-05,0.008745533871677945,1.0,JHANA_ATTRACTOR_REACHED
0.02,0.1,0.3,0,1.1475761033925722,1.1447140418132107,7.4573314911602524e-06,0.0057278882365540745,1.0,JHANA_ATTRACTOR_REACHED
0.02,0.1,0.3,1,1.1481759299825303,1.145107071147447,7.343734838486361e-06,0.005859349930541754,1.0,JHANA_ATTRACTOR_REACHED
0.02,0.1,0.3,2,1.1476877125938842,1.144545941994437,7.66243093325561e-06,0.005944291799283479,1.0,JHANA_ATTRACTOR_REACHED
0.02,0.1,0.3,3,1.1482122189130315,1.1450312632896336,7.828982739762777e-06,0.005776420013860632,1.0,JHANA_ATTRACTOR_REACHED
0.02,0.1,0.3,4,1.1477736188955543,1.1446659597247748,7.782610949845067e-06,0.005803760007126602,1.0,JHANA_ATTRACTOR_REACHED
0.04,0.1,0.3,0,1.1533458785449469,1.1476030508734716,6.972231416441711e-06,0.005270299358354866,1.0,JHANA_ATTRACTOR_REACHED
0.04,0.1,0.3,1,1.1534031687061892,1.1472306003562158,6.602597244145775e-06,0.005286652807722274,1.0,JHANA_ATTRACTOR_REACHED
0.04,0.1,0.3,2,1.1536639529230581,1.147456563577469,6.8319078795704446e-06,0.005192494100488849,1.0,JHANA_ATTRACTOR_REACHED
0.04,0.1,0.3,3,1.153230703523376,1.1472834623471986,5.905645622178546e-06,0.005102577339459639,1.0,JHANA_ATTRACTOR_REACHED
0.04,0.1,0.3,4,1.1532773144688653,1.1471655062325092,7.113103122143561e-06,0.00526993671893946,1.0,JHANA_ATTRACTOR_REACHED
0.0,0.15,0.3,0,-0.28818269512181416,-0.288167992837313,1.1212208954799703,0.14888811109777436,0.0,DOMAIN_COARSENING
0.0,0.15,0.3,1,-1.1402115033031517,-1.1402125852454645,1.0643404059825794e-06,0.003066136642293794,0.0,PARTIAL_ALIGNMENT
0.0,0.15,0.3,2,0.06330210683994264,0.06329466378839471,1.20074939410582,0.14601255250899312,0.017284800235913333,DOMAIN_COARSENING
0.0,0.15,0.3,3,1.1385004100686504,1.1385056628446295,0.000458622637771397,0.025302249451995384,1.0,JHANA_ATTRACTOR_REACHED
0.0,0.15,0.3,4,1.1368306682111942,1.136828633958093,0.0019142836874667354,0.031967658616562325,1.0,JHANA_ATTRACTOR_REACHED
0.005,0.15,0.3,0,1.1419852336903469,1.1412083115982865,5.823015751278138e-07,0.0022020866894185975,1.0,JHANA_ATTRACTOR_REACHED
0.005,0.15,0.3,1,1.1422222519341068,1.141438981316091,4.411188362384486e-06,0.005018817949102502,1.0,JHANA_ATTRACTOR_REACHED
0.005,0.15,0.3,2,1.1422011368055534,1.1414177826478498,4.431802112544034e-06,0.004987849755736844,1.0,JHANA_ATTRACTOR_REACHED
0.005,0.15,0.3,3,1.142069320659654,1.1412978239042082,1.5007243779012037e-07,0.0011258139629889653,1.0,JHANA_ATTRACTOR_REACHED
0.005,0.15,0.3,4,1.1419435119662857,1.1411576201923275,1.7912227147966626e-06,0.0034753000748200613,1.0,JHANA_ATTRACTOR_REACHED
0.01,0.15,0.3,0,1.143877957043103,1.142330361016805,1.0988147478343017e-07,0.0008372645442338883,1.0,JHANA_ATTRACTOR_REACHED
0.01,0.15,0.3,1,1.1438897634510947,1.1423235001561955,1.1356685788052753e-07,0.0008217211803913792,1.0,JHANA_ATTRACTOR_REACHED
0.01,0.15,0.3,2,1.1438534820349964,1.142288005209367,4.121230061682661e-07,0.0018353117233657571,1.0,JHANA_ATTRACTOR_REACHED
0.01,0.15,0.3,3,1.1439076177158545,1.1423360477735596,8.113142583882268e-08,0.000691070280770055,1.0,JHANA_ATTRACTOR_REACHED
0.01,0.15,0.3,4,1.143839827813225,1.1423001635011514,1.2575120415904414e-07,0.0010128316803843676,1.0,JHANA_ATTRACTOR_REACHED
0.02,0.15,0.3,0,1.147467563561226,1.144408192244493,6.65926948963538e-08,0.0004957380414556791,1.0,JHANA_ATTRACTOR_REACHED
0.02,0.15,0.3,1,1.1474548889842326,1.1443702441545869,6.32722247364337e-08,0.000513807825432221,1.0,JHANA_ATTRACTOR_REACHED
0.02,0.15,0.3,2,1.1474785740911533,1.1443940341283183,5.913845393790364e-08,0.0005140358073398993,1.0,JHANA_ATTRACTOR_REACHED
0.02,0.15,0.3,3,1.1474402931367318,1.1443669524591185,6.422217260680542e-08,0.0004826984971109023,1.0,JHANA_ATTRACTOR_REACHED
0.02,0.15,0.3,4,1.1474200105927208,1.1443780481620456,6.315736479953882e-08,0.0005017810436894375,1.0,JHANA_ATTRACTOR_REACHED
0.04,0.15,0.3,0,1.1545422895274458,1.1483825939496484,5.395331268860083e-08,0.0003834988633267274,1.0,JHANA_ATTRACTOR_REACHED
0.04,0.15,0.3,1,1.1545193336505322,1.1483925957268635,6.032037080973656e-08,0.00041714762121823883,1.0,JHANA_ATTRACTOR_REACHED
0.04,0.15,0.3,2,1.1545109771573223,1.1483666008974605,5.8964841795126e-08,0.0004013590397415562,1.0,JHANA_ATTRACTOR_REACHED
0.04,0.15,0.3,3,1.1545378137190243,1.1483811328261722,5.3927880709133416e-08,0.00039952796633176504,1.0,JHANA_ATTRACTOR_REACHED
0.04,0.15,0.3,4,1.1545687964059619,1.148398160733002,6.55572093855112e-08,0.0004100206262491775,1.0,JHANA_ATTRACTOR_REACHED
0.0,0.2,0.3,0,-0.24511441885633894,-0.24511420333584902,1.143246667684073,0.1528007198201149,0.0,DOMAIN_COARSENING
0.0,0.2,0.3,1,-1.140197670452222,-1.1401971417108134,8.806096903082201e-08,0.0007666779902985815,0.0,PARTIAL_ALIGNMENT
0.0,0.2,0.3,2,0.04308131923683084,0.043080209780625045,1.2018400528976028,0.1501040796022961,0.011718631785395388,DOMAIN_COARSENING
0.0,0.2,0.3,3,1.1166638793179446,1.1166640718665364,0.040161570341058994,0.04090354471773964,1.0,JHANA_ATTRACTOR_REACHED
0.0,0.2,0.3,4,1.0810730048060788,1.081072185891816,0.10812883885108537,0.05853982859312265,0.9331388013283819,JHANA_ATTRACTOR_REACHED
0.005,0.2,0.3,0,1.1420230544566534,1.1412447875858096,3.074806718910962e-08,0.00045820576185209123,1.0,JHANA_ATTRACTOR_REACHED
0.005,0.2,0.3,1,1.1420504473412985,1.141269234681433,1.2102273913147524e-06,0.0019824253105108183,1.0,JHANA_ATTRACTOR_REACHED
0.005,0.2,0.3,2,1.1420943546579507,1.14131462016757,1.0915265578183422e-06,0.0019154160509620237,1.0,JHANA_ATTRACTOR_REACHED
0.005,0.2,0.3,3,1.1420107363455063,1.1412313531809573,2.6358411422064997e-09,0.0001451196970069711,1.0,JHANA_ATTRACTOR_REACHED
0.005,0.2,0.3,4,1.1419911450470634,1.1412115966104721,2.592373666373302e-07,0.001103316080078734,1.0,JHANA_ATTRACTOR_REACHED
0.01,0.2,0.3,0,1.1438306512136935,1.1422770017073245,1.451218782905739e-09,9.686338943637441e-05,1.0,JHANA_ATTRACTOR_REACHED
0.01,0.2,0.3,1,1.1438333748831917,1.1422795967028474,1.175319528911835e-09,8.764223548721986e-05,1.0,JHANA_ATTRACTOR_REACHED
0.01,0.2,0.3,2,1.1438341992742678,1.1422807283693548,2.4627139188913332e-08,0.0003859991555697559,1.0,JHANA_ATTRACTOR_REACHED
0.01,0.2,0.3,3,1.1438321617220197,1.1422780578113354,8.385063701259485e-10,6.850351475974615e-05,1.0,JHANA_ATTRACTOR_REACHED
0.01,0.2,0.3,4,1.1438259872266339,1.1422748821032584,2.4488152412142467e-09,0.00013641751754978916,1.0,JHANA_ATTRACTOR_REACHED
0.02,0.2,0.3,0,1.1474476574114467,1.144359753403404,5.509391057641182e-10,4.18514882516587e-05,1.0,JHANA_ATTRACTOR_REACHED
0.02,0.2,0.3,1,1.1474428303866566,1.1443567828021606,5.591672193938008e-10,4.563858706593501e-05,1.0,JHANA_ATTRACTOR_REACHED
0.02,0.2,0.3,2,1.147447064992189,1.1443582504363032,5.97863565154622e-10,4.711927301888363e-05,1.0,JHANA_ATTRACTOR_REACHED
0.02,0.2,0.3,3,1.1474444575683096,1.1443583640732573,5.977568628498165e-10,4.2331980554044806e-05,1.0,JHANA_ATTRACTOR_REACHED
0.02,0.2,0.3,4,1.1474459028587862,1.1443588680734105,5.40827379874912e-10,4.5559142007096e-05,1.0,JHANA_ATTRACTOR_REACHED
0.04,0.2,0.3,0,1.1545664837472323,1.1484634902088535,4.792961141358491e-10,2.93552893810133e-05,1.0,JHANA_ATTRACTOR_REACHED
0.04,0.2,0.3,1,1.1545695199866972,1.1484655632024587,4.424601562989078e-10,3.181754902074798e-05,1.0,JHANA_ATTRACTOR_REACHED
0.04,0.2,0.3,2,1.154566323867674,1.1484644285854517,4.78813723473841e-10,3.069963113575599e-05,1.0,JHANA_ATTRACTOR_REACHED
0.04,0.2,0.3,3,1.1545664735947336,1.1484634500315725,4.836904823836673e-10,2.969937151579404e-05,1.0,JHANA_ATTRACTOR_REACHED
0.04,0.2,0.3,4,1.1545670528468301,1.1484639718373977,3.852283844482742e-10,2.8090413374822366e-05,1.0,JHANA_ATTRACTOR_REACHED
